source,participant-id,timestamp,total-steps,total-distance,tracker-distance,logged-activities-distance,very-active-distance,moderately-active-distance,light-active-distance,sedentary-active-distance,very-active-minutes,fairly-active-minutes,lightly-active-minutes,sedentary-minutes,calories
fitbit,1503960366,1458864000.0,11004,7.1100001335144,7.1100001335144,0,2.5699999332428,0.46000000834465,4.07000017166138,0,33,12,205,804,1819
fitbit,1503960366,1458950400.0,17609,11.5500001907349,11.5500001907349,0,6.92000007629395,0.730000019073486,3.91000008583069,0,89,17,274,588,2154
fitbit,1503960366,1459036800.0,12736,8.52999973297119,8.52999973297119,0,4.65999984741211,0.159999996423721,3.71000003814697,0,56,5,268,605,1944
fitbit,1503960366,1459123200.0,13231,8.93000030517578,8.93000030517578,0,3.19000005722046,0.790000021457672,4.94999980926514,0,39,20,224,1080,1932
fitbit,1503960366,1459209600.0,12041,7.84999990463257,7.84999990463257,0,2.16000008583069,1.0900000333786,4.6100001335144,0,28,28,243,763,1886
fitbit,1503960366,1459296000.0,10970,7.15999984741211,7.15999984741211,0,2.35999989509583,0.509999990463257,4.28999996185303,0,30,13,223,1174,1820
fitbit,1503960366,1459382400.0,12256,7.8600001335144,7.8600001335144,0,2.28999996185303,0.490000009536743,5.03999996185303,0,33,12,239,820,1889
fitbit,1503960366,1459468800.0,12262,7.86999988555908,7.86999988555908,0,3.3199999332428,0.829999983310699,3.64000010490417,0,47,21,200,866,1868
fitbit,1503960366,1459555200.0,11248,7.25,7.25,0,3,0.449999988079071,3.74000000953674,0,40,11,244,636,1843
fitbit,1503960366,1459641600.0,10016,6.36999988555908,6.36999988555908,0,0.910000026226044,1.27999997138977,4.17999982833862,0,15,30,314,655,1850
fitbit,1503960366,1459728000.0,14557,9.80000019073486,9.80000019073486,0,3.39000010490417,0.699999988079071,5.69000005722046,0,43,18,285,757,2030
fitbit,1503960366,1459814400.0,14844,9.72999954223633,9.72999954223633,0,2.94000005722046,0.759999990463257,6.03999996185303,0,36,18,341,736,2083
fitbit,1503960366,1459900800.0,11974,7.67000007629395,7.67000007629395,0,2.03999996185303,0.479999989271164,5.15000009536743,0,27,12,228,1173,1861
fitbit,1503960366,1459987200.0,10198,6.44000005722046,6.44000005722046,0,1.20000004768372,0.790000021457672,4.44999980926514,0,17,20,195,1208,1755
fitbit,1503960366,1460073600.0,12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895
fitbit,1503960366,1460160000.0,12432,8.10000038146973,8.10000038146973,0,2.58999991416931,0.589999973773956,4.92000007629395,0,32,15,248,738,1883
fitbit,1503960366,1460246400.0,10057,6.98000001907349,6.98000001907349,0,4,0.490000009536743,2.48000001907349,0,44,13,168,737,1755
fitbit,1503960366,1460332800.0,10990,7.26000022888184,7.26000022888184,0,2.03999996185303,0.569999992847443,4.65000009536743,0,26,14,216,855,1811
fitbit,1503960366,1460419200.0,224,0.140000000596046,0.140000000596046,0,0,0,0.129999995231628,0,0,0,9,32,50
fitbit,1624580081,1458864000.0,1810,1.17999994754791,1.17999994754791,0,0,0,1.12999999523163,0.00999999977648258,0,0,121,1319,1373
fitbit,1624580081,1458950400.0,815,0.529999971389771,0.529999971389771,0,0,0,0.529999971389771,0,0,0,47,1393,1264
fitbit,1624580081,1459036800.0,1985,1.28999996185303,1.28999996185303,0,0,0,1.27999997138977,0.00999999977648258,0,0,112,1328,1350
fitbit,1624580081,1459123200.0,1905,1.24000000953674,1.24000000953674,0,0,0,1.24000000953674,0,0,0,95,1345,1342
fitbit,1624580081,1459209600.0,1552,1.00999999046326,1.00999999046326,0,0,0,1,0,0,0,66,1374,1300
fitbit,1624580081,1459296000.0,1675,1.0900000333786,1.0900000333786,0,0,0,1.0900000333786,0,0,0,84,1356,1313
fitbit,1624580081,1459382400.0,4506,2.9300000667572,2.9300000667572,0,0.509999990463257,0.270000010728836,2.15000009536743,0.00999999977648258,7,4,144,1285,1498
fitbit,1624580081,1459468800.0,9218,5.98999977111816,5.98999977111816,0,0,0,5.96999979019165,0.00999999977648258,0,0,221,1219,1541
fitbit,1624580081,1459555200.0,1556,1.00999999046326,1.00999999046326,0,0,0,1.00999999046326,0.00999999977648258,0,0,88,1352,1327
fitbit,1624580081,1459641600.0,2910,1.88999998569489,1.88999998569489,0,0,0,1.87999999523163,0.00999999977648258,0,0,157,1283,1452
fitbit,1624580081,1459728000.0,18464,12,12,0,0,0,12,0,0,0,270,1170,1574
fitbit,1624580081,1459814400.0,1335,0.870000004768372,0.870000004768372,0,0,0,0.870000004768372,0,0,0,74,1366,1308
fitbit,1624580081,1459900800.0,1004,0.649999976158142,0.649999976158142,0,0,0,0.649999976158142,0,0,0,55,1385,1276
fitbit,1624580081,1459987200.0,1111,0.720000028610229,0.720000028610229,0,0,0,0.720000028610229,0,0,0,54,1386,1278
fitbit,1624580081,1460073600.0,6344,4.11999988555908,4.11999988555908,0,0,0,4.09999990463257,0,0,0,143,1297,1409
fitbit,1624580081,1460160000.0,3572,2.3199999332428,2.3199999332428,0,0,0,2.28999996185303,0.0299999993294477,0,0,122,1318,1370
fitbit,1624580081,1460246400.0,3910,2.53999996185303,2.53999996185303,0,0.469999998807907,0.25,1.80999994277954,0.00999999977648258,7,7,186,1240,1555
fitbit,1624580081,1460332800.0,10000,6.5,6.5,0,0,0,6.5,0,0,0,172,1268,1469
fitbit,1624580081,1460419200.0,6627,4.30999994277954,4.30999994277954,0,0,0,4.30999994277954,0,0,0,89,604,706
fitbit,1644430081,1459468800.0,4636,3.41000008583069,3.41000008583069,0,0,0.779999971389771,2.59999990463257,0.0299999993294477,0,16,586,838,3323
fitbit,1644430081,1459555200.0,20237,14.710000038147,14.710000038147,0,2.5699999332428,6.40000009536743,5.73000001907349,0.00999999977648258,34,141,347,918,4029
fitbit,1644430081,1459641600.0,12912,9.40999984741211,9.40999984741211,0,4.82999992370605,0.769999980926514,3.78999996185303,0.0299999993294477,59,16,283,1082,3436
fitbit,1644430081,1459728000.0,2819,2.04999995231628,2.04999995231628,0,0.310000002384186,0.170000001788139,1.55999994277954,0.00999999977648258,4,4,87,1345,2444
fitbit,1644430081,1459814400.0,9921,7.21000003814697,7.21000003814697,0,0.340000003576279,1.51999998092651,5.3600001335144,0,5,35,219,1181,3098
fitbit,1644430081,1459900800.0,8046,5.84999990463257,5.84999990463257,0,1.28999996185303,2.11999988555908,2.45000004768372,0,18,41,137,1244,2925
fitbit,1644430081,1459987200.0,11166,8.11999988555908,8.11999988555908,0,0.209999993443489,2.41000008583069,5.5,0,3,58,230,1149,3202
fitbit,1644430081,1460073600.0,7842,5.69999980926514,5.69999980926514,0,0.479999989271164,2.41000008583069,2.80999994277954,0,7,43,161,1229,2928
fitbit,1644430081,1460160000.0,13840,10.0600004196167,10.0600004196167,0,1.30999994277954,3.72000002861023,5.03000020980835,0,18,81,192,1149,3290
fitbit,1644430081,1460246400.0,1329,0.970000028610229,0.970000028610229,0,0,0,0.970000028610229,0,0,0,35,207,489
fitbit,1844505072,1459468800.0,6847,4.53000020980835,4.53000020980835,0,0.610000014305115,0.370000004768372,3.54999995231628,0,9,9,251,1171,1969
fitbit,1844505072,1459555200.0,5367,3.54999995231628,3.54999995231628,0,0,0,3.54999995231628,0,0,0,263,1177,1889
fitbit,1844505072,1459641600.0,2841,1.87999999523163,1.87999999523163,0,0,0,1.87999999523163,0,0,0,136,1114,1636
fitbit,1844505072,1459728000.0,0,0,0,0,0,0,0,0,0,0,0,669,1347
fitbit,1844505072,1459814400.0,0,0,0,0,0,0,0,0,0,0,0,1440,1347
fitbit,1844505072,1459900800.0,7,0,0,0,0,0,0,0,0,0,1,1439,1349
fitbit,1844505072,1459987200.0,6344,4.19000005722046,4.19000005722046,0,0,0,4.19000005722046,0,0,0,290,1150,1965
fitbit,1844505072,1460073600.0,5316,3.50999999046326,3.50999999046326,0,0,0,3.50999999046326,0,0,0,221,1219,1824
fitbit,1844505072,1460160000.0,4979,3.28999996185303,3.28999996185303,0,0,0,3.28999996185303,0,0,0,184,620,1807
fitbit,1844505072,1460246400.0,6556,4.34000015258789,4.34000015258789,0,0,0,4.32999992370605,0,0,0,305,810,1971
fitbit,1844505072,1460332800.0,5430,3.58999991416931,3.58999991416931,0,0,0,3.58999991416931,0,0,0,251,1189,1888
fitbit,1844505072,1460419200.0,0,0,0,0,0,0,0,0,0,0,0,426,399
fitbit,1927972279,1459468800.0,4317,2.99000000953674,2.99000000953674,0,0,0.370000004768372,2.61999988555908,0,0,11,192,854,2590
fitbit,1927972279,1459555200.0,5662,3.92000007629395,3.92000007629395,0,0,0,3.92000007629395,0,0,0,267,858,2783
fitbit,1927972279,1459641600.0,3198,2.21000003814697,2.21000003814697,0,0,0,2.21000003814697,0,0,0,146,1183,2449
fitbit,1927972279,1459728000.0,2352,1.62999999523163,1.62999999523163,0,0,0,1.62999999523163,0,0,0,128,829,2380
fitbit,1927972279,1459814400.0,2234,1.54999995231628,1.54999995231628,0,0,0,1.54999995231628,0,0,0,108,912,2344
fitbit,1927972279,1459900800.0,1259,0.870000004768372,0.870000004768372,0,0,0,0.870000004768372,0,0,0,73,938,2202
fitbit,1927972279,1459987200.0,768,0.529999971389771,0.529999971389771,0,0,0,0.529999971389771,0,0,0,43,1397,2130
fitbit,1927972279,1460073600.0,519,0.360000014305115,0.360000014305115,0,0,0,0.360000014305115,0,0,0,34,1406,2088
fitbit,1927972279,1460160000.0,2523,1.75,1.75,0,0,0.370000004768372,1.37999999523163,0,0,9,134,1250,2443
fitbit,1927972279,1460246400.0,2105,1.46000003814697,1.46000003814697,0,0,0,1.46000003814697,0,0,0,139,805,2442
fitbit,1927972279,1460332800.0,1209,0.839999973773956,0.839999973773956,0,0,0,0.839999973773956,0,0,0,73,842,2255
fitbit,1927972279,1460419200.0,24,0.0199999995529652,0.0199999995529652,0,0,0,0.0199999995529652,0,0,0,3,161,942
fitbit,2022484408,1459468800.0,13603,9.60000038146973,9.60000038146973,0,5.46000003814697,0.629999995231628,3.50999999046326,0,72,16,213,1139,2645
fitbit,2022484408,1459555200.0,5477,3.83999991416931,3.83999991416931,0,0,0,3.83999991416931,0,0,0,237,1203,2040
fitbit,2022484408,1459641600.0,11144,7.82000017166138,7.82000017166138,0,1.78999996185303,0.889999985694885,5.1399998664856,0,25,22,279,1114,2395
fitbit,2022484408,1459728000.0,15313,11,11,0,5.01999998092651,1.28999996185303,4.69000005722046,0,62,19,233,1126,2581
fitbit,2022484408,1459814400.0,10805,7.59000015258789,7.59000015258789,0,0.720000028610229,0.980000019073486,5.8899998664856,0,36,37,298,1069,2735
fitbit,2022484408,1459900800.0,15392,10.9300003051758,10.9300003051758,0,3.4300000667572,1.75,5.75,0,47,42,258,1093,2733
fitbit,2022484408,1459987200.0,18247,13.8299999237061,13.8299999237061,0,7.1100001335144,2.21000003814697,4.51000022888184,0,72,62,252,1054,3021
fitbit,2022484408,1460073600.0,13023,9.26000022888184,9.26000022888184,0,3.23000001907349,0.560000002384186,5.46999979019165,0,40,12,296,1092,2577
fitbit,2022484408,1460160000.0,16267,12.5900001525879,12.5900001525879,0,5.75,0.469999998807907,6.36999988555908,0,44,16,302,1078,2811
fitbit,2022484408,1460246400.0,10005,7.01999998092651,7.01999998092651,0,0.0799999982118607,1.04999995231628,5.90000009536743,0,1,23,339,1077,2458
fitbit,2022484408,1460332800.0,10106,7.09000015258789,7.09000015258789,0,1.21000003814697,0.560000002384186,5.32999992370605,0,41,16,272,1111,2568
fitbit,2022484408,1460419200.0,6717,4.71999979019165,4.71999979019165,0,3.23000001907349,0.219999998807907,1.26999998092651,0,41,5,67,551,1140
fitbit,2026352035,1459468800.0,2605,1.62000000476837,1.62000000476837,0,0,0,1.62000000476837,0,0,0,166,729,1407
fitbit,2026352035,1459555200.0,1229,0.759999990463257,0.759999990463257,0,0,0,0.759999990463257,0,0,0,69,795,1237
fitbit,2026352035,1459641600.0,2308,1.42999994754791,1.42999994754791,0,0,0,1.42999994754791,0,0,0,115,720,1330
fitbit,2026352035,1459728000.0,6679,4.1399998664856,4.1399998664856,0,0,0,4.1399998664856,0,0,0,263,644,1583
fitbit,2026352035,1459814400.0,5645,3.5,3.5,0,0,0,3.5,0,0,0,248,621,1538
fitbit,2026352035,1459900800.0,3180,1.97000002861023,1.97000002861023,0,0,0,1.97000002861023,0,0,0,185,738,1421
fitbit,2026352035,1459987200.0,2767,1.72000002861023,1.72000002861023,0,0,0,1.72000002861023,0,0,0,170,673,1392
fitbit,2026352035,1460073600.0,3762,2.32999992370605,2.32999992370605,0,0,0,2.32999992370605,0,0,0,173,719,1425
fitbit,2026352035,1460160000.0,3098,1.91999995708466,1.91999995708466,0,0,0,1.91999995708466,0,0,0,185,700,1413
fitbit,2026352035,1460246400.0,5142,3.19000005722046,3.19000005722046,0,0,0,3.19000005722046,0,0,0,230,654,1515
fitbit,2026352035,1460332800.0,3279,2.02999997138977,2.02999997138977,0,0,0,2.02999997138977,0,0,0,164,694,1405
fitbit,2026352035,1460419200.0,1019,0.629999995231628,0.629999995231628,0,0,0,0.629999995231628,0,0,0,64,223,600
fitbit,2320127002,1459468800.0,0,0,0,0,0,0,0,0,0,0,0,1440,1324
fitbit,2320127002,1459555200.0,0,0,0,0,0,0,0,0,0,0,0,1440,1324
fitbit,2320127002,1459641600.0,0,0,0,0,0,0,0,0,0,0,0,1440,1324
fitbit,2320127002,1459728000.0,0,0,0,0,0,0,0,0,0,0,0,1440,1324
fitbit,2320127002,1459814400.0,4931,3.3199999332428,3.3199999332428,0,0,0,3.3199999332428,0,0,0,175,1265,1708
fitbit,2320127002,1459900800.0,6999,4.71999979019165,4.71999979019165,0,0,0,4.71999979019165,0,0,0,320,1120,1950
fitbit,2320127002,1459987200.0,1846,1.24000000953674,1.24000000953674,0,0,0,1.24000000953674,0,0,0,93,1347,1508
fitbit,2320127002,1460073600.0,3417,2.29999995231628,2.29999995231628,0,0,0,2.29999995231628,0,0,0,153,1287,1625
fitbit,2320127002,1460160000.0,4863,3.27999997138977,3.27999997138977,0,0.0599999986588955,0.419999986886978,2.79999995231628,0,1,11,208,1220,1772
fitbit,2320127002,1460246400.0,2277,1.52999997138977,1.52999997138977,0,0,0,1.52999997138977,0,0,0,103,1337,1530
fitbit,2320127002,1460332800.0,11230,7.67000007629395,7.67000007629395,0,0.889999985694885,0.119999997317791,6.65999984741211,0,10,2,390,1038,2206
fitbit,2320127002,1460419200.0,2098,1.4099999666214,1.4099999666214,0,0,0,1.4099999666214,0,0,0,69,617,790
fitbit,2347167796,1459209600.0,10272,6.78999996185303,6.78999996185303,0,0.159999996423721,3.11999988555908,3.5,0,2,58,208,700,2041
fitbit,2347167796,1459296000.0,10533,7.09999990463257,7.09999990463257,0,1.76999998092651,2.05999994277954,3.26999998092651,0,21,35,255,615,2187
fitbit,2347167796,1459382400.0,6760,4.46999979019165,4.46999979019165,0,0,0,4.46999979019165,0,0,0,250,613,1929
fitbit,2347167796,1459468800.0,8328,5.51000022888184,5.51000022888184,0,0,2,3.5,0,0,33,212,804,1935
fitbit,2347167796,1459555200.0,15459,10.2200002670288,10.2200002670288,0,3.58999991416931,0.810000002384186,5.82000017166138,0,51,16,327,583,2438
fitbit,2347167796,1459641600.0,7485,4.94999980926514,4.94999980926514,0,0,0,4.94999980926514,0,0,0,324,491,2035
fitbit,2347167796,1459728000.0,10254,6.80000019073486,6.80000019073486,0,1.41999995708466,1.23000001907349,4.15999984741211,0,21,25,231,638,2099
fitbit,2347167796,1459814400.0,10114,6.82000017166138,6.82000017166138,0,1.63999998569489,0.479999989271164,4.67999982833862,0,18,9,269,696,2096
fitbit,2347167796,1459900800.0,11107,7.34000015258789,7.34000015258789,0,0.899999976158142,2.75999999046326,3.6800000667572,0,14,46,196,759,2058
fitbit,2347167796,1459987200.0,10320,6.84999990463257,6.84999990463257,0,0.680000007152557,1.23000001907349,4.94000005722046,0,15,32,315,1002,2338
fitbit,2347167796,1460073600.0,10209,6.75,6.75,0,0.159999996423721,0.349999994039536,6.23000001907349,0,2,6,316,711,2104
fitbit,2347167796,1460160000.0,16081,10.6300001144409,10.6300001144409,0,1.25,1.82000005245209,7.55999994277954,0,16,32,401,970,2488
fitbit,2347167796,1460246400.0,10078,6.82999992370605,6.82999992370605,0,1.01999998092651,0.119999997317791,5.69000005722046,0,12,3,303,463,2164
fitbit,2347167796,1460332800.0,10001,6.6100001335144,6.6100001335144,0,0.330000013113022,2.9300000667572,3.35999989509583,0,5,52,196,788,2009
fitbit,2347167796,1460419200.0,0,0,0,0,0,0,0,0,0,0,0,425,399
fitbit,2873212765,1459468800.0,890,0.600000023841858,0.600000023841858,0,0,0,0.600000023841858,0,0,0,41,1399,1335
fitbit,2873212765,1459555200.0,2214,1.49000000953674,1.49000000953674,0,0,0,1.49000000953674,0,0,0,197,1243,1559
fitbit,2873212765,1459641600.0,7640,5.13000011444092,5.13000011444092,0,0.189999997615814,0.800000011920929,4.15000009536743,0,3,15,315,1107,1845
fitbit,2873212765,1459728000.0,9713,6.53000020980835,6.53000020980835,0,0.340000003576279,0.889999985694885,5.28999996185303,0,6,24,355,1055,2046
fitbit,2873212765,1459814400.0,8432,5.67000007629395,5.67000007629395,0,0,0,5.65000009536743,0.00999999977648258,0,0,374,1066,1953
fitbit,2873212765,1459900800.0,7350,4.94000005722046,4.94000005722046,0,0,0,4.94000005722046,0,0,0,382,1058,1910
fitbit,2873212765,1459987200.0,9353,6.30999994277954,6.30999994277954,0,0.370000004768372,0.689999997615814,5.23999977111816,0,5,17,363,1055,2035
fitbit,2873212765,1460073600.0,7157,4.80999994277954,4.80999994277954,0,0,0,4.80999994277954,0,0,0,380,1060,1944
fitbit,2873212765,1460160000.0,14103,9.5600004196167,9.5600004196167,0,3.01999998092651,0.409999996423721,6.1399998664856,0.00999999977648258,46,8,288,1098,2257
fitbit,2873212765,1460246400.0,5290,3.54999995231628,3.54999995231628,0,0.0399999991059303,0.340000003576279,3.17000007629395,0,1,8,251,1180,1724
fitbit,2873212765,1460332800.0,7497,5.03999996185303,5.03999996185303,0,0,0,5.03999996185303,0,0,0,357,882,1741
fitbit,2873212765,1460419200.0,0,0,0,0,0,0,0,0,0,0,0,1440,0
fitbit,2891001357,1459209600.0,0,0,0,0,0,0,0,0,0,0,0,1440,1920
fitbit,2891001357,1459296000.0,0,0,0,0,0,0,0,0,0,0,0,1440,1920
fitbit,2891001357,1459382400.0,0,0,0,0,0,0,0,0,0,0,0,1440,1920
fitbit,2891001357,1459468800.0,0,0,0,4.82803201675415,0,0,0,0,0,660,0,780,4562
fitbit,2891001357,1459555200.0,4126,3.22000002861023,0,3.21868801116943,0,0,3.22000002861023,0,0,0,720,720,2881
fitbit,2891001357,1459641600.0,0,0,0,0,0,0,0,0,0,0,0,1440,1920
fitbit,2891001357,1459728000.0,0,0,0,0,0,0,0,0,0,0,0,1440,1920
fitbit,2891001357,1459814400.0,2063,1.61000001430511,0,1.60934400558472,0,0,1.61000001430511,0,0,0,630,99,1144
fitbit,3372868164,1459468800.0,5785,3.95000004768372,3.95000004768372,0,0,0,3.91000008583069,0.0399999991059303,0,0,311,1129,1852
fitbit,3372868164,1459555200.0,7625,5.23000001907349,5.23000001907349,0,1.67999994754791,0.0399999991059303,3.5,0.00999999977648258,24,1,341,1074,2069
fitbit,3372868164,1459641600.0,4706,3.21000003814697,3.21000003814697,0,0,0,3.21000003814697,0,0,0,299,1141,1816
fitbit,3372868164,1459728000.0,5861,4.01999998092651,4.01999998092651,0,1.29999995231628,0.219999998807907,2.49000000953674,0.00999999977648258,20,7,233,1180,1878
fitbit,3372868164,1459814400.0,4460,3.03999996185303,3.03999996185303,0,0,0,3.01999998092651,0.0299999993294477,0,0,248,1192,1787
fitbit,3372868164,1459900800.0,6406,4.3899998664856,4.3899998664856,0,0.779999971389771,0.0900000035762787,3.51999998092651,0.00999999977648258,17,4,325,1094,2010
fitbit,3372868164,1459987200.0,7392,5.09999990463257,5.09999990463257,0,0.870000004768372,0.159999996423721,4.05000019073486,0.0199999995529652,14,9,332,1085,2038
